Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
Oracle Coherence,Oracles in-memory data grid solution,Key-value store,,"Score,1.97,Rank,#122,Overall,#20,Key-value stores",www.oracle.com/java/coherence,docs.oracle.com/en/middleware/standalone/coherence,Oracle,2007.0,"14.1, August 2023",commercial,,no,,Java,All OS with a Java VM,schema-free,yes,no,no,no,"JCache,JPA,RESTful HTTP API",".Net,C++,Java",no,yes,Sharding,"yes, with selectable consistency level",no,"Eventual Consistency,Immediate Consistency",no,configurable,yes,yes,yes,authentification to access the cache via certificates or http basic authentication
Apache Phoenix,A scale-out RDBMS with evolutionary schema built on Apache HBase,Relational DBMS,,"Score,1.95,Rank,#123,Overall,#58,Relational DBMS",phoenix.apache.org,phoenix.apache.org,Apache Software Foundation,2014.0,"5.0-HBase2, July 2018 and 4.15-HBase1, December 2019",Open Source,Apache Version 2.0,no,,Java,"Linux,Unix,Windows",yes,yes,no,yes,yes,JDBC,"C,C#,C++,Go,Groovy,Java,PHP,Python,Scala",user defined functions,no,Sharding,"Multi-source replication,Source-replica replication",Hadoop integration,Immediate Consistency or Eventual Consistency,no,ACID,yes,yes,yes,"Access Control Lists (using HBase ACL) for RBAC, integration with Apache Ranger for RBAC & ABAC, multi-tenancy"
Apache Drill,"Schema-free SQL Query Engine for Hadoop, NoSQL and Cloud Storage","Document store,Relational DBMS",,"Score,1.94,Rank,#124,Overall,#22,Document stores,#59,Relational DBMS",drill.apache.org,drill.apache.org/docs,Apache Software Foundation,2012.0,"1.20.3, January 2023",Open Source,Apache Version 2,no,,,"Linux,OS X,Windows",schema-free,yes,no,no,SQL SELECT statement is SQL:2003 compliant,"JDBC,ODBC,RESTful HTTP API",C++,user defined functions,no,Sharding,,yes,none,no,no,yes,Depending on the underlying data source,Depending on the underlying data source,Depending on the underlying data source
LMDB,"A high performant, light-weight, embedded key-value database library",Key-value store,,"Score,1.94,Rank,#125,Overall,#21,Key-value stores",www.symas.com/symas-embedded-database-lmdb,www.lmdb.tech/doc,Symas,2011.0,"0.9.32, January 2024",Open Source,,no,,C,"Linux,Unix,Windows",schema-free,,no,no,no,,".Net,C,C++,Clojure,Go,Haskell,Java,JavaScript (Node.js),Lisp,Lua,MatLab,Nim,Objective C,OCaml,Perl,PHP,Python,R,Ruby,Rust,Swift,Tcl",no,no,none,none,no,Immediate Consistency,no,ACID,yes,yes,yes,no
Amazon DocumentDB,"Fast, scalable, highly available, and fully managed,MongoDB,-compatible database service",Document store,,"Score,1.94,Rank,#126,Overall,#23,Document stores",aws.amazon.com/documentdb,aws.amazon.com/documentdb/resources,,2019.0,,commercial,,yes,,,hosted,schema-free,yes,no,yes,no,proprietary protocol using JSON (MongoDB compatible),"Go,Java,JavaScript (Node.js),PHP,Python",no,no,none,"Multi-availability zones for high availability, asynchronous replication for up to 15 read replicas",no,Immediate Consistency,no,Atomic single-document operations,yes,yes,,Access rights for users and roles
Chroma,Chroma is an open-source vector DBMS.,Vector DBMS,,"Score,1.89,Rank,#127,Overall,#6,Vector DBMS",www.trychroma.com,docs.trychroma.com,Chroma,,,Open Source,Apache-2.0 license,no,,,,,,,,,,,,,,,,,,,,,,
OceanBase,"A distributed, high available,RDBMS,compatible with,Oracle,and,MySQL",Relational DBMS,"Document store,Wide column store","Score,1.89,Rank,#128,Overall,#60,Relational DBMS",en.oceanbase.com,en.oceanbase.com/docs/oceanbase-database,OceanBase,2010.0,"4.3.0, April 2024",Open Source,Commercial license available,no,,C++,Linux,yes,yes,yes,yes,yes,"JDBC,ODBC,ODP.NET,Oracle Call Interface (OCI),Proprietary native API,Table API","Ada,C,C++,D,Delphi,Eiffel,Erlang,Haskell,Java,JavaScript (Node.js),Objective-C,OCaml,Perl,PHP,Python,Ruby,Scheme,Tcl","PL/SQL in oracle-compatible mode, MySQL Stored Procedure in mysql-compatible mode",yes,"horizontal partitioning (by hash, key, range, range columns, list, and list columns)",Multi-source replication using Paxos,no,Immediate Consistency,yes,ACID,yes,yes,,"Access rights for users, groups and roles according to SQL-standard"
JanusGraph,A Graph DBMS optimized for distributed clusters,Graph DBMS,,"Score,1.89,Rank,#129,Overall,#12,Graph DBMS",janusgraph.org,docs.janusgraph.org,"Linux Foundation; originally developed as,Titan,by Aurelius",2017.0,"1.0.0, October 2023",Open Source,Apache 2.0,no,,Java,"Linux,OS X,Unix,Windows",yes,yes,no,yes,no,"Java API,TinkerPop Blueprints,TinkerPop Frames,TinkerPop Gremlin,TinkerPop Rexster","Clojure,Java,Python",yes,yes,yes,yes,yes,"Eventual Consistency,Immediate Consistency",yes,ACID,yes,yes,,User authentification and security via Rexster Graph Server
CloudKit,,Document store,,"Score,1.89,Rank,#130,Overall,#24,Document stores",developer.apple.com/icloud/cloudkit,,,2016.0,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
Oracle Berkeley DB,Widely used in-process key-value store,"Key-value store,Native XML DBMS",,"Score,1.88,Rank,#131,Overall,#22,Key-value stores,#3,Native XML DBMS",www.oracle.com/database/technologies/related/berkeleydb.html,docs.oracle.com/cd/E17076_05/html/index.html,Oracle,1994.0,"18.1.40, May 2020",Open Source,commercial license available,no,,"C, Java, C++ (depending on the Berkeley DB edition)","AIX,Android,FreeBSD,iOS,Linux,OS X,Solaris,VxWorks,Windows",schema-free,no,yes,yes,yes,,".Net,others,C,C#,C++,Java,JavaScript (Node.js),Perl,Python,Tcl",no,yes,none,Source-replica replication,no,,no,ACID,,yes,yes,no
Amazon SimpleDB,"Hosted simple database service by Amazon, with the data stored in the Amazon Cloud.",Key-value store,,"Score,1.88,Rank,#132,Overall,#23,Key-value stores",aws.amazon.com/simpledb,docs.aws.amazon.com/simpledb,Amazon,2007.0,,commercial,,yes,,,hosted,schema-free,no,,yes,no,RESTful HTTP API,".Net,C,C++,Erlang,Java,PHP,Python,Ruby,Scala",no,no,none,yes,no,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,,Access rights for users and roles can be defined via the AWS Identity and Access Management (IAM)
Amazon CloudSearch,A hosted search engine service by Amazon with the data stored in Amazons cloud,Search engine,,"Score,1.85,Rank,#133,Overall,#12,Search engines",aws.amazon.com/cloudsearch,docs.aws.amazon.com/cloudsearch,Amazon,2012.0,,commercial,,yes,,,hosted,yes,yes,,yes,no,HTTP API,,no,no,yes,yes,no,,no,no,yes,yes,,authentication via encrypted signatures
EDB Postgres,"The EDB Postgres Platform is an enterprise-class data management platform based on the open source database,PostgreSQL,with flexible deployment options and,Oracle,compatibility features, complemented by tool kits for management, integration, and migration.",Relational DBMS,"Document store,Spatial DBMS","Score,1.83,Rank,#134,Overall,#61,Relational DBMS",www.enterprisedb.com,www.enterprisedb.com/docs,EnterpriseDB,2005.0,"14, December 2021",commercial,BSD for PostgreSQL-components,no,,C,"Linux,Windows",yes,yes,yes,yes,yes,"ADO.NET,JDBC,native C library,ODBC,streaming API for large objects",".Net,C,C++,Delphi,Java,Perl,PHP,Python,Tcl",user defined functions,yes,horizontal partitioning,Multi-source replication,no,Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,no,fine grained access rights according to SQL-standard
Empress,,Relational DBMS,,"Score,1.73,Rank,#135,Overall,#62,Relational DBMS",www.empress.com,,,1981.0,"v10.20-E, January 2010",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
MonetDB,A relational database management system that stores data in columns,Relational DBMS,"Document store,Spatial DBMS","Score,1.72,Rank,#136,Overall,#63,Relational DBMS",www.monetdb.org,www.monetdb.org/Documentation,MonetDB BV,2004.0,"Dec2023 (11.49), December 2023",Open Source,Mozilla Public License 2.0,no,,C,"FreeBSD,Linux,OS X,Solaris,Windows",yes,yes,,yes,yes,"JDBC,native C library,ODBC","C,C++,Java,JavaScript (Node.js),Perl,PHP,Python,R,Ruby","yes, in SQL, C, R",yes,Sharding via remote tables,none,no,,yes,ACID,yes,yes,,fine grained access rights according to SQL-standard
RRDtool,Industry standard data logging and graphing tool for time series data. RRD is an acronym for round-robin database.,Time Series DBMS,,"Score,1.72,Rank,#137,Overall,#11,Time Series DBMS",oss.oetiker.ch/rrdtool,oss.oetiker.ch/rrdtool/doc,Tobias Oetiker,1999.0,"1.8.0, 2022",Open Source,GPL V2 and FLOSS,no,,C,"HP-UX,Linux",yes,Numeric data only,no,no,no,"in-process shared library,Pipes","C,C#,Java,JavaScript (Node.js),Lua,Perl,PHP,Python,Ruby",no,no,none,none,no,none,no,no,yes,yes,yes,no
EXASOL,"High-performance, in-memory, MPP database specifically designed for in-memory analytics.",Relational DBMS,,"Score,1.69,Rank,#138,Overall,#64,Relational DBMS",www.exasol.com,www.exasol.com/resources,Exasol,2000.0,,commercial,,no,,,,yes,yes,no,yes,yes,".Net,JDBC,ODBC,WebSocket","Java,Lua,Python,R",user defined functions,yes,Sharding,,yes,Immediate Consistency,yes,ACID,yes,yes,yes,"Access rights for users, groups and roles according to SQL-standard"
Tarantool,In-memory computing platform with a flexible data schema for efficiently building high-performance applications,"Document store,Key-value store,Relational DBMS",Spatial DBMS,"Score,1.69,Rank,#139,Overall,#25,Document stores,#24,Key-value stores,#65,Relational DBMS",www.tarantool.io,www.tarantool.io/en/doc,VK,2008.0,"2.10.0, May 2022",Open Source,"BSD-2, source-available extensions (modules), commercial licenses for Tarantool Enterprise",no,,C and C++,"BSD,Linux,macOS",Flexible data schema: relational definition for tables with ability to store json-like documents in columns,"string, double, decimal, uuid, integer, blob, boolean, datetime",no,yes,Full-featured ANSI SQL support,Open binary protocol,"C,C#,C++,Erlang,Go,Java,JavaScript,Lua,Perl,PHP,Python,Rust","Lua, C and SQL stored procedures","yes, before/after data modification events, on replication events, client session events","Sharding, partitioned with virtual buckets by user defined affinity key. Live resharding for scale up and scale down without maintenance downtime.","Asynchronous replication with multi-master option,Configurable replication topology (full-mesh, chain, star),Synchronous quorum replication (with Raft)",,"Casual consistency across sharding partitions,Eventual consistency within replicaset partition,Immediate Consistency within single instance,Sequential consistency including linearizable read within replicaset partition",yes,"ACID, with serializable isolation and linearizable read (within partition); Configurable MVCC (within partition); No cross-shard distributed transactions","yes, cooperative multitasking","yes, write ahead logging","yes, full featured in-memory storage engine with persistence","Access Control Lists,Mutual TLS authentication for Tarantol Enterprise,Password based authentication,Role-based access control (RBAC) and LDAP for Tarantol Enterprise,Users and Roles"
BaseX,"Light-weight,Native XML DBMS,with support for XQuery 3.0 and interactive GUI.",Native XML DBMS,,"Score,1.62,Rank,#140,Overall,#4,Native XML DBMS",basex.org,docs.basex.org,BaseX GmbH,2007.0,"11.2, August 2024",Open Source,BSD license,no,,Java,"Linux,OS X,Windows",schema-free,no,,yes,no,"Java API,RESTful HTTP API,RESTXQ,WebDAV,XML:DB,XQJ","Actionscript,C,C#,Haskell,Java,JavaScript,Lisp,Perl,PHP,Python,Qt,Rebol,Ruby,Scala,Visual Basic",yes,yes,none,none,no,,no,"multiple readers, single writer",yes,yes,,Users with fine-grained authorization concept on 4 levels
OpenTSDB,Scalable Time Series DBMS based on HBase,Time Series DBMS,,"Score,1.60,Rank,#141,Overall,#12,Time Series DBMS",opentsdb.net,opentsdb.net/docs/build/html/index.html,currently maintained by Yahoo and other contributors,2011.0,,Open Source,LGPL,no,,Java,"Linux,Windows",schema-free,"numeric data for metrics, strings for tags",no,no,no,"HTTP API,Telnet API","Erlang,Go,Java,Python,R,Ruby",no,no,Sharding,selectable replication factor,no,Immediate Consistency,no,no,yes,yes,no,no
Fauna,"Fauna provides a web-native interface, with support for GraphQL and custom business logic that integrates seamlessly with the rest of the serverless ecosystem. The underlying globally distributed storage and compute platform is fast, consistent, and reliable, with a modern security infrastructure.","Document store,Graph DBMS,Relational DBMS,Time Series DBMS",,"Score,1.57,Rank,#142,Overall,#26,Document stores,#13,Graph DBMS,#66,Relational DBMS,#13,Time Series DBMS",fauna.com,docs.fauna.com,"Fauna, Inc.",2014.0,,commercial,,yes,,Scala,hosted,schema-free,no,no,yes,no,RESTful HTTP API,"C#,Go,Java,JavaScript,Python,Ruby,Scala,Swift",user defined functions,no,horizontal partitioning,Multi-source replication,no,Immediate Consistency,yes,ACID,yes,yes,no,"Identity management, authentication, and access control"
Datomic,"Datomic builds on immutable values, supports point-in-time queries and uses 3rd party systems for durability",Relational DBMS,,"Score,1.57,Rank,#143,Overall,#67,Relational DBMS",www.datomic.com,docs.datomic.com,Cognitect,2012.0,"1.0.7180, July 2024",commercial,limited edition free,no,,"Java, Clojure",All OS with a Java VM,yes,yes,no,yes,no,RESTful HTTP API,"Clojure,Java",yes,By using transaction functions,none,none,no,Immediate Consistency,no,ACID,yes,yes,yes,no
SpatiaLite,"Spatial extension of,SQLite",Spatial DBMS,Relational DBMS,"Score,1.56,Rank,#144,Overall,#3,Spatial DBMS",www.gaia-gis.it/fossil/libspatialite/index,www.gaia-gis.it/gaia-sins/spatialite_topics.html,Alessandro Furieri,2008.0,"5.0.0, August 2020",Open Source,"MPL 1.1, GPL v2.0 or LGPL v2.1",no,,C++,server-less,yes,yes,no,yes,yes,,,no,yes,none,none,no,,yes,ACID,yes,yes,yes,no
Geode,"Geode is a distributed data container, pooling memory, CPU, network resources, and optionally local disk across multiple processes",Key-value store,,"Score,1.56,Rank,#145,Overall,#25,Key-value stores",geode.apache.org,geode.apache.org/docs,Originally developed by Gemstone. They outsourced the project to Apache in 2015 but still deliver a commercial version as Gemfire.,2002.0,"1.1, February 2017",Open Source,Apache Version 2; commercial licenses available as Gemfire,no,,Java,All OS with a Java VM,schema-free,yes,no,no,SQL-like query language (OQL),"Java Client API,Memcached protocol,RESTful HTTP API",".Net,All JVM based languages,C++,Groovy,Java,Scala",user defined functions,yes,Sharding,Multi-source replication,no,Eventual Consistency,no,"yes, on a single node",yes,yes,yes,Access rights per client and object definable
IMS,,Navigational DBMS,,"Score,1.53,Rank,#146,Overall,#1,Navigational DBMS",www.ibm.com/products/ims,www.ibm.com/docs/en/ims,IBM,1966.0,"15, October 2017",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Tibero,"A secure RDBMS, designed for easy portability from Oracle",Relational DBMS,,"Score,1.50,Rank,#147,Overall,#68,Relational DBMS",us.tmaxsoft.com/products/tibero,technet.tmaxsoft.com/upload/download/online/tibero/pver-20150504-000002/index.html,TmaxSoft,2003.0,"7, September 2022",commercial,,no,,C and Assembler,"AIX,HP-UX,Linux,Solaris,Windows",yes,yes,yes,yes,yes,"JDBC,ODBC,ODP.NET,Oracle Call Interface (OCI),Tibero CLI","C,C#,C++,Cobol,Java,Objective-C,Perl,PHP,Python,Ruby,Visual Basic",Persistent Stored Procedure (PSM),yes,horizontal partitioning,"Multi-source replication,Source-replica replication",no,Immediate Consistency,yes,ACID,yes,yes,no,"fine grained access rights according to SQL-standard (SQL 92, SQL 99)"
Firebolt,Highly scalable cloud data warehouse and analytics product,Relational DBMS,,"Score,1.48,Rank,#148,Overall,#69,Relational DBMS",www.firebolt.io,docs.firebolt.io,Firebolt Analytics Inc.,2020.0,,commercial,,yes,,,hosted,yes,yes,,yes,yes,".Net,ODBC,RESTful HTTP API","Go,JavaScript (Node.js),Python",no,no,,depending on storage layer,,,,,,,,
TigerGraph,"A complete, distributed, parallel graph computing platform supporting web-scale data analytics in real-time",Graph DBMS,,"Score,1.47,Rank,#149,Overall,#14,Graph DBMS",www.tigergraph.com,docs.tigergraph.com,,2017.0,,commercial,,no,,C++,Linux,yes,yes,no,,SQL-like query language (GSQL),"GSQL (TigerGraph Query Language),Kafka,RESTful HTTP/JSON API","C++,Java",yes,no,,,yes,,yes,ACID,yes,yes,no,Role-based access control
Actian NoSQL Database,,Object oriented DBMS,,"Score,1.46,Rank,#150,Overall,#2,Object oriented DBMS",www.actian.com/databases/nosql,,Actian,1988.0,"9.3, April 2017",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
