Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
TinkerGraph,"A lightweight, in-memory graph engine that serves as a reference implementation of the TinkerPop3 API",Graph DBMS,,"Score,0.38,Rank,#303,Overall,#28,Graph DBMS",tinkerpop.apache.org/docs/current/reference/#tinkergraph-gremlin,,,2009.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
CubicWeb,,RDF store,,"Score,0.38,Rank,#304,Overall,#14,RDF stores",www.cubicweb.org,,,2001.0,,Open Source,L-GPL,no,,,,,,,,,,,,,,,,,,,,,,
Alibaba Cloud AnalyticDB for PostgreSQL,"An online MPP (Massively Parallel Processing) data warehousing service based on,Greenplum",Relational DBMS,,"Score,0.38,Rank,#305,Overall,#138,Relational DBMS",www.alibabacloud.com/product/hybriddb-postgresql,,Alibaba / Pivotal Software Inc. / PostgreSQL Global Development Group,2016.0,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
Heroic,"Time Series DBMS built at Spotify based on,Cassandra,or,Google Cloud Bigtable,, and,ElasticSearch",Time Series DBMS,,"Score,0.37,Rank,#306,Overall,#25,Time Series DBMS",spotify.github.io/heroic/#!/index,,Spotify,2014.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
XtremeData,,Relational DBMS,,"Score,0.37,Rank,#307,Overall,#139,Relational DBMS",www.xtremedata.com,,,,,commercial,limited edition free,no,,,,,,,,,,,,,,,,,,,,,,
GraphBase,,Graph DBMS,,"Score,0.37,Rank,#308,Overall,#29,Graph DBMS",graphbase.ai,,,,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
RedStore,RedStore is a lightweight RDF triplestore,RDF store,,"Score,0.37,Rank,#309,Overall,#15,RDF stores",www.aelius.com/njh/redstore,,,2009.0,,Open Source,GPLv3,no,,,,,,,,,,,,,,,,,,,,,,
Machbase,TimeSeries DBMS for AIoT and BigData,Time Series DBMS,,"Score,0.36,Rank,#310,Overall,#26,Time Series DBMS",www.machbase.com,,Machbase,2013.0,,commercial,free test version available,no,,,,,,,,,,,,,,,,,,,,,,
GeoSpock,Spatial and temporal data processing engine for extreme data scale,Relational DBMS,,"Score,0.36,Rank,#311,Overall,#140,Relational DBMS",geospock.com,,GeoSpock,,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
LeanXcale,A highly scalable full ACID SQL database with fast NoSQL data ingestion and GIS capabilities,"Key-value store,Relational DBMS",,"Score,0.35,Rank,#312,Overall,#44,Key-value stores,#141,Relational DBMS",www.leanxcale.com,,LeanXcale,2015.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Speedb,"An embeddable, high performance key-value store optimized for write-intensive workloads, which can be used as a drop-in replacement for,RocksDB",Key-value store,,"Score,0.35,Rank,#313,Overall,#45,Key-value stores",www.speedb.io,,Speedb,2020.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Sparksee,,Graph DBMS,,"Score,0.34,Rank,#314,Overall,#30,Graph DBMS",sparsity-technologies.com/#sparksee,,,2008.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
TerminusDB,"Scalable,Graph Database,platform making enterprise data available by exploiting inferred entities and relationships",Graph DBMS,,"Score,0.34,Rank,#315,Overall,#31,Graph DBMS",terminusdb.com,,DataChemist Ltd.,2018.0,,Open Source,GPL V3,no,,,,,,,,,,,,,,,,,,,,,,
Bangdb,"Converged and high performance database for device data, events, time series, document and graph","Document store,Graph DBMS,Time Series DBMS",,"Score,0.34,Rank,#316,Overall,#45,Document stores,#32,Graph DBMS,#27,Time Series DBMS",bangdb.com,,"Sachin Sinha, BangDB",2012.0,,Open Source,BSD 3,no,,,,,,,,,,,,,,,,,,,,,,
STSdb,Key-Value Store with special method for indexing,Key-value store,,"Score,0.33,Rank,#317,Overall,#46,Key-value stores",github.com/STSSoft/STSdb4,,STS Soft SC,2011.0,,Open Source,"GPLv2, commercial license available",no,,,,,,,,,,,,,,,,,,,,,,
Alibaba Cloud ApsaraDB for PolarDB,"A cloud-native relational database compatible with MySQL, PostgreSQL, and Oracle. Designed for business critical applications.",Relational DBMS,,"Score,0.33,Rank,#318,Overall,#142,Relational DBMS",www.alibabacloud.com/product/polardb,,Alibaba,,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
NEventStore,A persistence agnostic Event Store for .NET,Event Store,,"Score,0.33,Rank,#319,Overall,#2,Event Stores",neventstore.org,,,2011.0,,Open Source,MIT-License,no,,,,,,,,,,,,,,,,,,,,,,
Upscaledb,"An embedded,key-value store,with SQL-style analytical functions",Key-value store,,"Score,0.33,Rank,#320,Overall,#47,Key-value stores",upscaledb.com,,,2007.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
RDFox,High performance knowledge graph and semantic reasoning engine,"Graph DBMS,RDF store",Relational DBMS,"Score,0.33,Rank,#321,Overall,#33,Graph DBMS,#16,RDF stores",www.oxfordsemantic.tech,docs.oxfordsemantic.tech,Oxford Semantic Technologies,2017.0,"6.0, Septermber 2022",commercial,,no,,C++,"Linux,macOS,Windows",yes,yes,,,no,"RESTful HTTP API,SPARQL 1.1","C,Java",,,,replication via a shared file system,,"Immediate Consistency in stand-alone mode, Eventual Consistency in replicated setups",,ACID,,yes,yes,"Roles, resources, and access types"
Alibaba Cloud Log Service,"A complete real-time data logging service that supports collection, consumption, shipping, search, and analysis of logs.",Search engine,,"Score,0.31,Rank,#322,Overall,#21,Search engines",www.alibabacloud.com/product/log-service,www.alibabacloud.com/help/product/28958.htm,AlibabaCloud Inc.,2016.0,,commercial,,yes,,,hosted,schema-free,yes,,,SQL for querying,HTTP REST,,,,,3 replicas,,Eventual Consistency,,no,,yes,no,Alibaba Cloud user access control
Immudb,An open source immutable (append-only) database with cryptographic verification which makes it tamper-resistant and fully auditable.,Key-value store,Relational DBMS,"Score,0.31,Rank,#323,Overall,#48,Key-value stores","github.com/codenotary/immudb,www.codenotary.com/technologies/immudb",docs.immudb.io,Codenotary,2020.0,"1.2.3, April 2022",Open Source,Apache Version 2.0,no,,Go,"BSD,Linux,macOS,Solaris,Windows,z/OS",schema-free,,,,SQL-like syntax,"gRPC protocol,PostgreSQL wire protocol",".Net,Go,Java,JavaScript (Node.js),Python",,,,,,Immediate Consistency,,ACID,,yes,no,
Exorbyte,,Search engine,,"Score,0.31,Rank,#324,Overall,#22,Search engines",www.exorbyte.com,,,2000.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Transwarp KunDB,"OLTP DBMS based on a distributed architecture and highly compatible with,MySQL,and,Oracle",Relational DBMS,,"Score,0.31,Rank,#325,Overall,#143,Relational DBMS",www.transwarp.cn/en/product/kundb,,Transwarp,,,commercial,,no,,,,yes,yes,,,yes,,,,,,,,Immediate Consistency,,ACID,,yes,,yes
Actian PSQL,RDBMS used for embedded databases,Relational DBMS,,"Score,0.30,Rank,#326,Overall,#144,Relational DBMS",www.actian.com/data-management/psql-embedded-database,,,1982.0,"v14.11, May 2020",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Manticore Search,"Multi-storage database for search, including full-text search.",Search engine,Time Series DBMS,"Score,0.30,Rank,#327,Overall,#23,Search engines",manticoresearch.com,manual.manticoresearch.com,Manticore Software,2017.0,"4.2, December 2021",Open Source,GPL version 2,no,,C++,"FreeBSD,Linux,macOS,Windows",Fixed schema,"Int, Bigint, Float, Timestamp, Bit, Int array, Bigint array, JSON, Boolean",,,SQL-like query language,"Binary API,RESTful HTTP/JSON API,RESTful HTTP/SQL API,SQL over MySQL","Elixir,Go,Java,JavaScript (Node.js),Perl,PHP,Python",,,,Synchronous replication based on Galera library,,,,yes,,yes,,no
Elliptics,Distributed Key-value Store,Key-value store,,"Score,0.30,Rank,#328,Overall,#49,Key-value stores",github.com/reverbrain/elliptics,,,2009.0,,Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
Tigris,"A horizontally scalable, ACID transactional, document database available both as a fully managed cloud service and for deployment on self-managed infrastructure","Document store,Key-value store,Search engine,Time Series DBMS",,"Score,0.30,Rank,#329,Overall,#46,Document stores,#50,Key-value stores,#24,Search engines,#28,Time Series DBMS",www.tigrisdata.com,www.tigrisdata.com/docs,"Tigris Data, Inc.",2022.0,,Open Source,Apache Version 2.0,no,,,"Linux,macOS,Windows",yes,yes,,,no,"CLI Client,gRPC,RESTful HTTP API","Go,Java,JavaScript (Node.js)",,,,yes,,Immediate Consistency,,ACID,,"yes, using,FoundationDB",,Access rights for users and roles
GreptimeDB,"An open source,Time Series DBMS,built for increased scalability, high performance and efficiency",Time Series DBMS,,"Score,0.30,Rank,#330,Overall,#29,Time Series DBMS",greptime.com,docs.greptime.com,Greptime Inc.,2022.0,,Open Source,Apache Version 2.0,no,,Rust,"Docker,Linux,macOS",Fixed schema,yes,,,yes,"gRPC,HTTP API",Java,,,,,,Immediate Consistency,,,,yes,,
BrightstarDB,,RDF store,,"Score,0.27,Rank,#331,Overall,#17,RDF stores",brightstardb.com,,,2012.0,,Open Source,,no,,C#,,,,,,,,,,,,,,,,,,,,
SiteWhere,M2M integration platform for persisting/querying time series data,Time Series DBMS,,"Score,0.27,Rank,#332,Overall,#30,Time Series DBMS",sitewhere.io,sitewhere.io/docs/2.1.0,SiteWhere,2010.0,,Open Source,Common Public Attribution License Version 1.0,no,,Java,"Linux,OS X,Windows",predefined scheme,yes,,,no,HTTP REST,,,,,selectable replication factor,,Immediate Consistency,,no,,yes,no,Users with fine-grained authorization concept
Tibco ComputeDB,Distributed in-memory data store for real-time operational analytics based on Apache Spark,Relational DBMS,,"Score,0.26,Rank,#333,Overall,#145,Relational DBMS",community.tibco.com/products/tibco-computedb,docs.tibco.com/products/tibco-computedb-enterprise-edition,Tibco,2015.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
ToroDB,"A MongoDB-compatible JSON document store, built on top of PostgreSQL",Document store,,"Score,0.26,Rank,#334,Overall,#47,Document stores",www.torodb.com,www.torodb.com/stampede/docs,8Kdata,2016.0,,Open Source,AGPL-V3,no,,Java,All OS with a Java 7 VM,schema-free,yes,,,,,,,,,Source-replica replication,,"Eventual Consistency,Immediate Consistency",,no,,yes,,Access rights for users and roles
Acebase,"A fast, low memory, transactional,Document Store,, inspired by,Firebase Realtime Database",Document store,,"Score,0.26,Rank,#335,Overall,#48,Document stores",github.com/appy-one/acebase,,,2018.0,,Open Source,MIT License,no,,,"server-less, requires a JavaScript environment (browser, Node.js)",,,,,,,,,,,,,,,,,,,
Dydra,,RDF store,,"Score,0.25,Rank,#336,Overall,#18,RDF stores",dydra.com/about,,,2010.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Edge Intelligence,A Big Data Analytics Platform,Relational DBMS,,"Score,0.25,Rank,#337,Overall,#146,Relational DBMS",www.edgeintelligence.com,,,2012.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
HyperLevelDB,"A fork of Google's,LevelDB",Key-value store,,"Score,0.25,Rank,#337,Overall,#51,Key-value stores",github.com/rescrv/HyperLevelDB,,,2010.0,,Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
iBoxDB,Transactional embedded database for desktop and mobile applications.,Document store,,"Score,0.25,Rank,#337,Overall,#49,Document stores",www.iboxdb.com,,,2013.0,,Open Source,,no,,"Java, C#",,,,,,,,,,,,,,,,,,,,
IRONdb,"A distributed,Time Series DBMS,with a focus on scalability, fault tolerance and operational simplicity",Time Series DBMS,,"Score,0.25,Rank,#337,Overall,#31,Time Series DBMS",www.circonus.com/solutions/time-series-database,docs.circonus.com/irondb,Circonus LLC.,2017.0,"V0.10.20, January 2018",commercial,,no,,C and C++,Linux,schema-free,yes,,,SQL-like query language (Circonus Analytics Query Language: CAQL),HTTP API,".Net,C,C++,Clojure,Erlang,Go,Haskell,Java,JavaScript,JavaScript (Node.js),Lisp,Lua,Perl,PHP,Python,R,Ruby,Rust,Scala",,,,"configurable replication factor, datacenter aware",,"Immediate consistency per node, eventual consistency across nodes",,no,,yes,no,no
OrigoDB,A fully ACID in-memory object graph database,"Document store,Object oriented DBMS",,"Score,0.25,Rank,#337,Overall,#49,Document stores,#18,Object oriented DBMS",origodb.com,origodb.com/docs,Robert Friberg et al,2009.0,,Open Source,,no,,C#,"Linux,Windows",yes,User defined using .NET types and collections,no,yes,no,".NET Client API,HTTP API,LINQ",.Net,yes,yes,horizontal partitioning,Source-replica replication,no,,depending on model,ACID,yes,yes,yes,Role based authorization
TerarkDB,"A,key-value store,forked from,RocksDB,with advanced compression algorithms. It can be used standalone or as a storage engine for,MySQL,and,MongoDB",Key-value store,,"Score,0.25,Rank,#337,Overall,#51,Key-value stores",github.com/Terark/terarkdb,github.com/Terark/terarkdb/wiki,Terark,2016.0,,commercial,restricted open source version available,no,,C++,,schema-free,no,no,no,no,"C++ API,Java API","C++,Java",no,no,none,none,no,,no,no,yes,yes,yes,no
RaptorDB,,Document store,,"Score,0.24,Rank,#343,Overall,#51,Document stores",github.com/mgholam/RaptorDB-Document,www.codeproject.com/Articles/375413/RaptorDB-The-Document-Store-2,,,,Open Source,Apache Version 2,no,,C#,,,,,,,,,,,,,,,,,,,,
AnzoGraph DB,"Scalable graph database built for online analytics and data harmonization with MPP scaling, high-performance analytical algorithms and reasoning, and virtualization","Graph DBMS,RDF store",,"Score,0.23,Rank,#344,Overall,#34,Graph DBMS,#19,RDF stores",www.cambridgesemantics.com/anzograph,docs.cambridgesemantics.com/anzograph/userdoc/home.htm,Cambridge Semantics,2018.0,,commercial,free trial version available,no,,,Linux,Schema-free and OWL/RDFS-schema support,,no,no,SPARQL and SPARQL* as primary query language. Cypher preview.,"Apache Mule,gRPC,JDBC,Kafka,OData access for BI tools,OpenCypher,RESTful HTTP API,SPARQL","C++,Java,Python",user defined functions and aggregates,no,Automatic sharding,Multi-source replication in MPP-Cluster,Kerberos/HDFS data loading,,no,ACID,yes,yes,yes,Access rights for users and roles
Eloquera,,Object oriented DBMS,,"Score,0.23,Rank,#345,Overall,#19,Object oriented DBMS",www.nuget.org/packages/EloqueraDB,,,2008.0,,commercial,free licenses,no,,,,,,,,,,,,,,,,,,,,,,
Alibaba Cloud Table Store,"A fully managed,Wide Column Store,for large quantities of semi-structured data with real-time access",Wide column store,,"Score,0.23,Rank,#346,Overall,#12,Wide column stores",www.alibabacloud.com/product/table-store,www.alibabacloud.com/help/product/27278.htm,Alibaba,2016.0,,commercial,,yes,,,hosted,schema-free,yes,no,no,no,HTTP API,"Java,Python",no,no,Sharding,yes,no,,no,Atomic single-row operations,yes,yes,no,Access rights based on subaccounts and tokens
ActorDB,"A distributed, consistent,RDBMS",Relational DBMS,,"Score,0.23,Rank,#347,Overall,#147,Relational DBMS",www.actordb.com,www.actordb.com/docs-about.html,,2014.0,,Open Source,Mozilla Public License 2.0,no,,,,,,,,,,,,,,,,,,,,,,
NosDB,"Scalable JSON based,document store,for .NET",Document store,,"Score,0.22,Rank,#348,Overall,#52,Document stores",www.alachisoft.com/nosdb,www.alachisoft.com/resources/docs/#nosdb,Alachisoft,2016.0,,Open Source,Professional and Enterprise Versions available,no,,,,,,,,,,,,,,,,,,,,,,
JethroData,SQL Query Engine for Hadoop,Relational DBMS,,"Score,0.21,Rank,#349,Overall,#148,Relational DBMS",jethro.io,,JethroData,2013.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Blueflood,"Scalable TimeSeries DBMS based on,Cassandra",Time Series DBMS,,"Score,0.21,Rank,#350,Overall,#32,Time Series DBMS",blueflood.io,github.com/rackerlabs/blueflood/wiki,Rackspace,2013.0,,Open Source,Apache 2.0,no,,Java,"Linux,OS X",predefined scheme,yes,no,no,no,HTTP REST,,no,no,Sharding,selectable replication factor,no,,no,no,yes,yes,no,no
H2GIS,"Spatial extension of,H2",Spatial DBMS,,"Score,0.20,Rank,#351,Overall,#5,Spatial DBMS",www.h2gis.org,www.h2gis.org/docs/home,CNRS,2013.0,,Open Source,LGPL 3.0,no,,Java,,yes,yes,no,yes,yes,,Java,yes,yes,none,yes,no,,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,yes
Quasardb,"Distributed, high-performance timeseries database",Time Series DBMS,,"Score,0.20,Rank,#352,Overall,#33,Time Series DBMS",quasardb.net,doc.quasar.ai/master,quasardb,2009.0,,commercial,"Free community edition, Non-profit organizations and non-commercial usage are eligible for free licenses",no,,C++,"BSD,Linux,OS X,Windows",schema-free,yes,no,yes,SQL-like query language,HTTP API,".Net,C,C#,C++,Go,Java,JavaScript (Node.js),PHP,Python,R",no,no,Sharding,Source-replica replication with selectable replication factor,with Hadoop integration,,no,ACID,yes,yes,yes,Cryptographically strong user authentication and audit trail
Hawkular Metrics,"Hawkular metrics is the metric storage of the Red Hat sponsored Hawkular monitoring system. It is based on,Cassandra,.",Time Series DBMS,,"Score,0.20,Rank,#353,Overall,#34,Time Series DBMS",www.hawkular.org,www.hawkular.org/hawkular-metrics/docs/user-guide,Community supported by Red Hat,2014.0,,Open Source,Apache 2.0,no,,Java,"Linux,OS X,Windows",schema-free,yes,no,no,no,HTTP REST,"Go,Java,Python,Ruby",no,yes,Sharding,selectable replication factor,no,,no,no,yes,yes,no,no
Siaqodb,,Object oriented DBMS,,"Score,0.19,Rank,#354,Overall,#20,Object oriented DBMS",www.siaqodb.com,,,,,commercial,,no,,C#,,,,,,,,,,,,,,,,,,,,
LedisDB,,Key-value store,,"Score,0.19,Rank,#355,Overall,#53,Key-value stores",ledisdb.io,,,2014.0,,Open Source,MIT-License,no,,Go,,,,,,,,,,,,,,,,,,,,
BigObject,Analytic DBMS for real-time computations and queries,Relational DBMS,,"Score,0.19,Rank,#356,Overall,#149,Relational DBMS",bigobject.io,docs.bigobject.io,"BigObject, Inc.",2015.0,,commercial,free community edition available,no,,,"Linux,OS X,Windows",yes,yes,no,yes,SQL-like DML and DDL statements,"fluentd,ODBC,RESTful HTTP API",,Lua,no,none,none,no,,yes,no,yes,yes,yes,no
SiriDB,"Open Source,Time Series DBMS",Time Series DBMS,,"Score,0.19,Rank,#356,Overall,#35,Time Series DBMS",siridb.com,docs.siridb.com,Cesbit,2017.0,,Open Source,MIT License,no,,C,Linux,yes,yes,no,yes,no,HTTP API,"C,C++,Go,Python",no,no,Sharding,yes,no,,no,no,yes,yes,yes,simple rights management via user accounts
TomP2P,Distributed Key-Value store,Key-value store,,"Score,0.19,Rank,#356,Overall,#54,Key-value stores",tomp2p.net,,,2004.0,,Open Source,Apache Version 2,no,,Java,,,,,,,,,,,,,,,,,,,,
VelocityDB,A .NET Object Database that can be embedded/distributed and extended to a graph data model (VelocityGraph),"Graph DBMS,Object oriented DBMS",,"Score,0.19,Rank,#356,Overall,#35,Graph DBMS,#21,Object oriented DBMS",velocitydb.com,velocitydb.com/UserGuide,VelocityDB Inc,2011.0,,commercial,,no,,C#,Any that supports .NET,yes,yes,no,yes,no,.Net,.Net,no,Callbacks are triggered when data changes,Sharding,,no,,no,ACID,yes,yes,yes,Based on Windows Authentication
WhiteDB,,Document store,,"Score,0.19,Rank,#356,Overall,#53,Document stores",whitedb.org,,,2008.0,,Open Source,GPL V3,no,,C,,,,,,,,,,,,,,,,,,,,
XTDB,A general purpose database with bitemporal SQL and Datalog and graph queries,Document store,,"Score,0.18,Rank,#361,Overall,#54,Document stores","github.com/xtdb/xtdb,xtdb.com",xtdb.com/docs,Juxt Ltd.,2019.0,"1.19, September 2021",Open Source,MIT License,no,,Clojure,"All OS with a Java 8 (and higher) VM,Linux",schema-free,"yes, extensible-data-notation format",no,yes,"limited SQL, making use of Apache Calcite","HTTP REST,JDBC","Clojure,Java",no,no,none,"yes, each node contains all data",no,,no,ACID,yes,"yes, flexibel persistency by using storage technologies like Apache Kafka,,RocksDB,or,LMDB",,
Qdrant,"A high-performance vector similarity,Search Engine,and vector Database with neural network or semantic-based matching",Search engine,,"Score,0.18,Rank,#362,Overall,#25,Search engines","github.com/qdrant/qdrant,qdrant.tech",qdrant.tech/documentation,Qdrant,2021.0,,Open Source,Apache Version 2.0,no,,Rust,"Docker,Linux,macOS,Windows",schema-free,"Numbers, Strings, Geo, Boolean",no,yes,no,"gRPC,OpenAPI 3.0,RESTful HTTP/JSON API",".Net,Go,Java,JavaScript (Node.js),Python,Rust",,,Sharding,Collection-level replication,no,,,,yes,yes,,
EsgynDB,"Enterprise-class SQL-on-Hadoop solution, powered by,Apache Trafodion",Relational DBMS,,"Score,0.17,Rank,#363,Overall,#150,Relational DBMS",www.esgyn.cn,,Esgyn,2015.0,,commercial,,no,,"C++, Java",Linux,yes,yes,no,yes,yes,"ADO.NET,JDBC,ODBC",All languages supporting JDBC/ODBC/ADO.Net,Java Stored Procedures,no,Sharding,Multi-source replication between multi datacenters,yes,,yes,ACID,yes,yes,,
Alibaba Cloud TSDB,"A stable, reliable, and cost-effective online high-performance time series database service",Time Series DBMS,,"Score,0.16,Rank,#364,Overall,#36,Time Series DBMS",www.alibabacloud.com/product/hitsdb,www.alibabacloud.com/help/doc-detail/55652.htm,Alibaba,,,commercial,,yes,,,hosted,schema-free,Numeric data and Strings,no,no,no,HTTP REST,Java,no,no,,,no,,no,no,yes,yes,,
IBM Db2 Event Store,Distributed Event Store optimized for Internet of Things use cases,"Event Store,Time Series DBMS",,"Score,0.15,Rank,#365,Overall,#3,Event Stores,#37,Time Series DBMS",www.ibm.com/products/db2-event-store,www.ibm.com/support/knowledgecenter/en/SSGNPV_2.0.0/welcome.html,IBM,2017.0,2.0,commercial,free developer edition available,no,,C and C++,Linux,yes,yes,no,no,yes,"ADO.NET,DB2 Connect,JDBC,ODBC,RESTful HTTP API","C,C#,C++,Cobol,Delphi,Fortran,Go,Java,JavaScript (Node.js),Perl,PHP,Python,R,Ruby,Scala,Visual Basic",yes,no,Sharding,Active-active shard replication,no,,no,no,No - written data is immutable,Yes - Synchronous writes to local disk combined with replication and asynchronous writes in parquet format to permanent shared storage,,
Linter,RDBMS for high security requirements,Relational DBMS,,"Score,0.15,Rank,#366,Overall,#151,Relational DBMS",linter.ru/en,,relex.ru/en,1990.0,,commercial,,no,,C and C++,"AIX,Android,BSD,HP Open VMS,iOS,Linux,OS X,VxWorks,Windows",yes,yes,no,yes,yes,"ADO.NET,JDBC,LINQ,ODBC,OLE DB,Oracle Call Interface (OCI)","C,C#,C++,Java,Perl,PHP,Python,Qt,Ruby,Tcl",yes,yes,none,Source-replica replication,no,,yes,ACID,yes,yes,,
Faircom DB,Native high-speed multi-model DBMS for relational and key-value store data simultaneously accessible through SQL and NoSQL APIs.,"Key-value store,Relational DBMS",,"Score,0.15,Rank,#367,Overall,#55,Key-value stores,#152,Relational DBMS",www.faircom.com/products/faircom-db,learn.faircomcorp.com/developers/documentation_directory,FairCom Corporation,1979.0,"V12, November 2020",commercial,"Restricted, free version available",no,,"ANSI C, C++","AIX,FreeBSD,HP-UX,Linux,NetBSD,OS X,QNX,SCO,Solaris,VxWorks,Windows","schema free, schema optional, schema required, partial schema,","yes, ANSI SQL Types, JSON, typed binary structures",no,yes,"yes, ANSI SQL with proprietary extensions","ADO.NET,Direct SQL,JDBC,JPA,ODBC,RESTful HTTP/JSON API,RESTful MQTT/JSON API,RPC",".Net,C,C#,C++,Java,JavaScript (Node.js and browser),PHP,Python,Visual Basic",yes,yes,"File partitioning, horizontal partitioning, sharding","yes, configurable to be parallel or serial, synchronous or asynchronous, uni-directional or bi-directional, ACID-consistent or eventually consistent (with custom conflict resolution).",no,,yes,tunable from ACID to Eventually Consistent,yes,"Yes, tunable from durable to delayed durability to in-memory",,
AntDB,"A scalable, multi-tenant, MPP-architectured,RDBMS,for OLTP and OLAP operations, highly compatible with,Oracle",Relational DBMS,,"Score,0.14,Rank,#368,Overall,#153,Relational DBMS",www.asiainfo.com/en_us/product_aisware_antdb_detail.html,,AsiaInfo Technologies Limited,,,commercial,"community version available at,github.com/ADBSQL/AntDB",no,,,,yes,yes,,yes,SQL2016 compliant,"JDBC,MySQL protocol compliant,ODBC",,,yes,,,,,yes,ACID,yes,yes,,
HGraphDB,"HGraphDB is a client layer for using,HBase,as a graph database by implementing the Tinkerpop 3 interfaces",Graph DBMS,,"Score,0.13,Rank,#369,Overall,#36,Graph DBMS",github.com/rayokota/hgraphdb,,,2016.0,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
Fujitsu Enterprise Postgres,"Enterprise-grade,PostgreSQL,-based DBMS with security enhancements such as Transparent Data Encryption and Data Masking, plus high-availability and performance improvement features.",Relational DBMS,,"Score,0.12,Rank,#370,Overall,#154,Relational DBMS",fast.fujitsu.com,fast.fujitsu.com/product-manuals,"PostgreSQL Global Development Group, Fujitsu Australia Software Technology",,"Fujitsu Enterprise Postgres 14, January 2022",commercial,,no,,C,"Linux,Windows",yes,yes,,yes,yes,"ADO.NET,JDBC,native C library,ODBC,streaming API for large objects",".Net,C,C++,Delphi,Java,JavaScript (Node.js),Perl,PHP,Python,Tcl",user defined functions,yes,"partitioning by range, list and by hash",Source-replica replication,no,,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,,
Badger,"An embeddable, persistent, simple and fast,Key-Value Store,, written purely in Go.",Key-value store,,"Score,0.12,Rank,#371,Overall,#56,Key-value stores",github.com/dgraph-io/badger,godoc.org/github.com/dgraph-io/badger,DGraph Labs,2017.0,,Open Source,Apache 2.0,no,,Go,"BSD,Linux,OS X,Solaris,Windows",schema-free,no,no,no,no,,Go,no,no,none,none,no,,no,no,yes,yes,,
SenseiDB,,Document store,,"Score,0.12,Rank,#372,Overall,#55,Document stores",senseidb.github.io/sensei,senseidb.github.io/sensei/overview.html,,2010.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
DataFS,All data is stored inside objects which are linked by so-called link attributes. Objects consist of classes which can be extended and de-extended at runtime. Graphs can be defined with a struct.,Object oriented DBMS,,"Score,0.09,Rank,#373,Overall,#22,Object oriented DBMS",newdatabase.com,dev.mobiland.com/Overview.xsp,Mobiland AG,2018.0,"1.1.263, October 2022",commercial,,no,,,Windows,"Classes, Structs, and Lists are written in proprietary DataTypeDefinitionLanguage (.dtdl) and Objects consisting of those are written in proprietary DataAccessDefinitionLanguage (.dadl)",yes,no,no,no,".NET Client API,Proprietary client DLL,WinRT client",".Net,C,C#,C++,VB.Net",,"no, except callback-events from server when changes happened",Proprietary Sharding system,,no,,yes,ACID,yes,yes,,
OushuDB,"A data warehouse powered by,Apache HAWQ,supporting descriptive analysis and advanced machine learning",Relational DBMS,,"Score,0.08,Rank,#374,Overall,#155,Relational DBMS",www.oushu.com/product/oushuDB,www.oushu.com/documentation,Oushu,,"4.0.1, August 2020",commercial,,no,,,Linux,yes,yes,,yes,Full-featured ANSI SQL support,"JDBC,ODBC","C,C++",yes,yes,yes,,Hadoop integration,,,ACID,yes,yes,,
AgensGraph,"Multi-model database supporting relational and graph data models and built upon,PostgreSQL","Graph DBMS,Relational DBMS",,"Score,0.07,Rank,#375,Overall,#37,Graph DBMS,#156,Relational DBMS",bitnine.net,bitnine.net/documentation,Bitnine Global Inc.,2016.0,"2.1, December 2018",Open Source,Apache License 2.0,no,,C,"Linux,OS X,Windows",depending on used data model,yes,no,yes,yes,"Cypher Query Language,JDBC","C,Java,JavaScript,Python",yes,no,"no, but can be realized using table inheritance",Source-replica replication,no,,yes,ACID,yes,yes,,
