Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
InterSystems Caché,A multi-model DBMS and application server,"Key-value store,Object oriented DBMS,Relational DBMS",Document store,"Score,3.38,Rank,#109,Overall,#21,Key-value stores,#2,Object oriented DBMS,#54,Relational DBMS",www.intersystems.com/products/cache,docs.intersystems.com,InterSystems,1997.0,"2018.1.4, May 2020",commercial,,no,,,"AIX,HP Open VMS,HP-UX,Linux,OS X,Solaris,Windows",depending on used data model,yes,yes,yes,yes,".NET Client API,JDBC,ODBC,RESTful HTTP API","C#,C++,Java",yes,yes,none,Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,yes,"Access rights for users, groups and roles"
EDB Postgres,"The EDB Postgres Platform is an enterprise-class data management platform based on the open source database,PostgreSQL,with flexible deployment options and,Oracle,compatibility features, complemented by tool kits for management, integration, and migration.",Relational DBMS,"Document store,Spatial DBMS","Score,3.37,Rank,#110,Overall,#55,Relational DBMS",www.enterprisedb.com,www.enterprisedb.com/edb-docs,EnterpriseDB,2005.0,"14, December 2021",commercial,BSD for PostgreSQL-components,no,,C,"Linux,Windows",yes,yes,yes,yes,yes,"ADO.NET,JDBC,native C library,ODBC,streaming API for large objects",".Net,C,C++,Delphi,Java,Perl,PHP,Python,Tcl",user defined functions,yes,horizontal partitioning,Multi-source replication,no,Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,no,fine grained access rights according to SQL-standard
HEAVY.AI,"A high performance, column-oriented,RDBMS,, specifically developed to harness the massive parallelism of modern CPU and GPU hardware",Relational DBMS,Spatial DBMS,"Score,3.30,Rank,#111,Overall,#56,Relational DBMS","github.com/heavyai/heavydb,www.heavy.ai",docs.heavy.ai,"HEAVY.AI, Inc.",2016.0,"5.10, January 2022",Open Source,Apache Version 2; enterprise edition available,no,,C++ and CUDA,Linux,yes,yes,no,no,yes,"JDBC,ODBC,Thrift,Vega","All languages supporting JDBC/ODBC/Thrift,Python",no,no,Sharding,Multi-source replication,no,Immediate Consistency,no,no,yes,yes,yes,fine grained access rights according to SQL-standard
Apache Druid,Open-source analytics data store designed for sub-second OLAP queries on high dimensionality and high cardinality data,"Relational DBMS,Time Series DBMS",,"Score,3.26,Rank,#112,Overall,#57,Relational DBMS,#8,Time Series DBMS",druid.apache.org,druid.apache.org/docs/latest/design,Apache Software Foundation and contributors,2012.0,"26.0.0, May 2023",Open Source,Apache license v2,no,,Java,"Linux,OS X,Unix",yes,yes,no,yes,SQL for querying,"JDBC,RESTful HTTP/JSON API","Clojure,JavaScript,PHP,Python,R,Ruby,Scala",no,no,Sharding,"yes, via HDFS, S3 or other storage engines",no,Immediate Consistency,no,no,yes,yes,no,RBAC using LDAP or Druid internals for users and groups for read/write by datasource and system
LMDB,"A high performant, light-weight, embedded key-value database library",Key-value store,,"Score,3.23,Rank,#113,Overall,#22,Key-value stores",www.symas.com/symas-embedded-database-lmdb,,Symas,2011.0,"0.9.29, March 2021",Open Source,,no,,C,,schema-free,,no,no,no,,C,no,no,none,none,no,Immediate Consistency,no,ACID,yes,yes,yes,no
Apache Drill,"Schema-free SQL Query Engine for Hadoop, NoSQL and Cloud Storage","Document store,Relational DBMS",,"Score,3.14,Rank,#114,Overall,#22,Document stores,#58,Relational DBMS",drill.apache.org,drill.apache.org/docs,Apache Software Foundation,2012.0,"1.20.3, January 2023",Open Source,Apache Version 2,no,,,"Linux,OS X,Windows",schema-free,yes,no,no,SQL SELECT statement is SQL:2003 compliant,"JDBC,ODBC,RESTful HTTP API",C++,user defined functions,no,Sharding,,yes,none,no,no,yes,Depending on the underlying data source,Depending on the underlying data source,Depending on the underlying data source
4D,Application development environment with integrated database management system,Relational DBMS,,"Score,3.14,Rank,#115,Overall,#59,Relational DBMS",www.4d.com,livedoc.4d.com,"4D, Inc",1984.0,"v18 R5, January 2021",commercial,,no,,,"OS X,Windows",yes,yes,yes,yes,yes,"ODBC,RESTful HTTP API,SOAP webservices","4D proprietary IDE,PHP",yes,yes,none,Multi-source replication,no,Immediate Consistency,yes,ACID,yes,yes,no,Users and groups
DuckDB,"An embeddable, in-process, column-oriented SQL OLAP,RDBMS",Relational DBMS,,"Score,3.06,Rank,#116,Overall,#60,Relational DBMS",duckdb.org,duckdb.org/docs,,2018.0,"0.2, August 2020",Open Source,MIT License,no,,C++,server-less,yes,yes,no,yes,yes,"CLI Client,JDBC","C,C++,Go,Java,Python,R,Ruby",no,no,none,none,no,Immediate Consistency,no,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,no
SAP Advantage Database Server,"Low-cost,RDBMS,with access to ISAM and FoxPro data structures",Relational DBMS,,"Score,3.04,Rank,#117,Overall,#61,Relational DBMS",www.sap.com/products/advantage-database-server.html,,"Sybase, SAP",1993.0,,commercial,,no,,,"Linux,Windows",yes,yes,no,yes,yes,".NET Client API,ADO.NET,JDBC,ODBC,OLE DB","Delphi,Perl,PHP",yes,yes,none,"Multi-source replication,Source-replica replication",no,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
CloudKit,,Document store,,"Score,3.03,Rank,#118,Overall,#23,Document stores",developer.apple.com/icloud/cloudkit,,,2016.0,,commercial,,yes,,,,,,,,,,,,,,,,,,,,,,
Amazon Neptune,"Fast, reliable graph database built for the cloud","Graph DBMS,RDF store",,"Score,3.03,Rank,#119,Overall,#6,Graph DBMS,#4,RDF stores",aws.amazon.com/neptune,aws.amazon.com/neptune/developer-resources,Amazon,2017.0,,commercial,,yes,,,hosted,schema-free,yes,no,no,no,"RDF 1.1 / SPARQL 1.1,TinkerPop Gremlin 3.3","C#,Go,Java,JavaScript,PHP,Python,Ruby,Scala",no,no,none,"Multi-availability zones high availability, asynchronous replication for up to 15 read replicas",no,Immediate Consistency,yes,ACID,yes,yes,,Access rights for users and roles can be defined via the AWS Identity and Access Management (IAM)
Geode,"Geode is a distributed data container, pooling memory, CPU, network resources, and optionally local disk across multiple processes",Key-value store,,"Score,3.01,Rank,#120,Overall,#23,Key-value stores",geode.apache.org,geode.apache.org/docs,Originally developed by Gemstone. They outsourced the project to Apache in 2015 but still deliver a commercial version as Gemfire.,2002.0,"1.1, February 2017",Open Source,Apache Version 2; commercial licenses available as Gemfire,no,,Java,All OS with a Java VM,schema-free,yes,no,no,SQL-like query language (OQL),"Java Client API,Memcached protocol,RESTful HTTP API",".Net,All JVM based languages,C++,Groovy,Java,Scala",user defined functions,yes,Sharding,Multi-source replication,no,Eventual Consistency,no,"yes, on a single node",yes,yes,yes,Access rights per client and object definable
IMS,,Navigational DBMS,,"Score,2.93,Rank,#121,Overall,#1,Navigational DBMS",www.ibm.com/software/data/ims,www.ibm.com/support/knowledgecenter/SSEPH2,IBM,1966.0,"15, October 2017",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
TDengine,Time Series DBMS and big data platform,Time Series DBMS,Relational DBMS,"Score,2.91,Rank,#122,Overall,#9,Time Series DBMS","github.com/taosdata/TDengine,tdengine.com",docs.tdengine.com,"TDEngine, previously Taos Data",2019.0,"3.0, August 2022",Open Source,"GPL V3, also commercial editions available",no,,C,"Linux,Windows",yes,yes,no,no,Standard SQL with extensions for time-series applications,"JDBC,RESTful HTTP API","C,C#,C++,Go,Java,JavaScript (Node.js),PHP,Python,Rust",no,"yes, via alarm monitoring",Sharding,yes,,,no,,yes,yes,,yes
Apache Phoenix,"A scale-out RDBMS with evolutionary schema built on,Apache HBase",Relational DBMS,,"Score,2.85,Rank,#123,Overall,#62,Relational DBMS",phoenix.apache.org,phoenix.apache.org,Apache Software Foundation,2014.0,"5.0-HBase2, July 2018 and 4.15-HBase1, December 2019",Open Source,Apache Version 2.0,no,,Java,"Linux,Unix,Windows",yes,yes,no,yes,yes,JDBC,"C,C#,C++,Go,Groovy,Java,PHP,Python,Scala",user defined functions,no,Sharding,"Multi-source replication,Source-replica replication",Hadoop integration,Immediate Consistency or Eventual Consistency,no,ACID,yes,yes,yes,"Access Control Lists (using HBase ACL) for RBAC, integration with Apache Ranger for RBAC & ABAC, multi-tenancy"
JanusGraph,A Graph DBMS optimized for distributed clusters,Graph DBMS,,"Score,2.83,Rank,#124,Overall,#7,Graph DBMS",janusgraph.org,docs.janusgraph.org,"Linux Foundation; originally developed as,Titan,by Aurelius",2017.0,"0.6.3, February 2023",Open Source,Apache 2.0,no,,Java,"Linux,OS X,Unix,Windows",yes,yes,no,yes,no,"Java API,TinkerPop Blueprints,TinkerPop Frames,TinkerPop Gremlin,TinkerPop Rexster","Clojure,Java,Python",yes,yes,yes,yes,yes,"Eventual Consistency,Immediate Consistency",yes,ACID,yes,yes,,User authentification and security via Rexster Graph Server
Citus,Scalable hybrid operational and analytics RDBMS for big data use cases based on PostgreSQL,Relational DBMS,Document store,"Score,2.83,Rank,#125,Overall,#63,Relational DBMS",www.citusdata.com,docs.citusdata.com,,2010.0,"8.1, December 2018",Open Source,"AGPL, commercial license also available",no,,C,Linux,yes,yes,yes,yes,yes,"ADO.NET,JDBC,native C library,ODBC,streaming API for large objects",".Net,C,C++,Delphi,Java,JavaScript (Node.js),Perl,PHP,Python,Tcl",user defined functions,yes,Sharding,Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
Oracle Coherence,Oracles in-memory data grid solution,Key-value store,,"Score,2.82,Rank,#126,Overall,#24,Key-value stores",www.oracle.com/middleware/technologies/coherence.html,docs.oracle.com/en/middleware/standalone/coherence,Oracle,2007.0,"12c, September 2016",commercial,,no,,Java,All OS with a Java VM,schema-free,yes,no,no,no,"JCache,JPA,RESTful HTTP API",".Net,C++,Java",no,yes,Sharding,"yes, with selectable consistency level",no,"Eventual Consistency,Immediate Consistency",no,configurable,yes,yes,yes,authentification to access the cache via certificates or http basic authentication
Memgraph,An open source graph database built for real-time streaming and compatible with Neo4j,Graph DBMS,,"Score,2.82,Rank,#127,Overall,#8,Graph DBMS",memgraph.com,docs.memgraph.com,Memgraph Ltd,2017.0,,commercial,Free license available,no,,C and C++,Linux,schema-free and schema-optional,yes,no,,no,"Bolt protocol,Cypher query language",".Net,C,C++,Elixir,Go,Haskell,Java,JavaScript,PHP,Python,Ruby,Scala",,,Sharding,Multi-source replication using RAFT,no,Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,"Users, roles and permissions"
EXASOL,"High-performance, in-memory, MPP database specifically designed for in-memory analytics.",Relational DBMS,,"Score,2.77,Rank,#128,Overall,#64,Relational DBMS",www.exasol.com,www.exasol.com/resources,Exasol,2000.0,,commercial,,no,,,,yes,yes,no,yes,yes,".Net,JDBC,ODBC,WebSocket","Java,Lua,Python,R",user defined functions,yes,Sharding,,yes,Immediate Consistency,yes,ACID,yes,yes,yes,"Access rights for users, groups and roles according to SQL-standard"
NebulaGraph,"A distributed, linear scalable, high perfomant,Graph DBMS",Graph DBMS,,"Score,2.72,Rank,#129,Overall,#9,Graph DBMS","github.com/vesoft-inc/nebula,nebula-graph.io",docs.nebula-graph.io,Vesoft Inc.,2019.0,,Open Source,Apache Version 2.0 + Common Clause 1.0,no,,C++,Linux,Strong typed schema,yes,no,yes,SQL-like query language,"Browser interface,console (shell),Cypher Query Language,GO Object Graph Mapper,Java Object Graph Mapper,NGBatis,Proprietary native API,Python Object Graph Mapper,Query language nGQL",".Net,C++,Go,Java,PHP,Python",user defined functions,,Sharding,Causal Clustering using Raft protocol,no,Immediate Consistency,yes,ACID,yes,yes,yes,Role-based access control
OceanBase,"A distributed, high available,RDBMS,compatible with,Oracle,and,MySQL",Relational DBMS,"Document store,Wide column store","Score,2.71,Rank,#130,Overall,#65,Relational DBMS",open.oceanbase.com,open.oceanbase.com/docs,OceanBase,2011.0,"3.2.3, March 2022",Open Source,Commercial license available,no,,C++,Linux,yes,yes,no,yes,yes,"JDBC,ODBC,ODP.NET,Oracle Call Interface (OCI),Proprietary native API,Table API","Ada,C,C++,D,Delphi,Eiffel,Erlang,Haskell,Java,JavaScript (Node.js),Objective-C,OCaml,Perl,PHP,Python,Ruby,Scheme,Tcl","PL/SQL in oracle-compatible mode, MySQL Stored Procedure in mysql-compatible mode",yes,"horizontal partitioning (by hash, key, range, range columns, list, and list columns)",Multi-source replication using Paxos,no,Immediate Consistency,yes,ACID,yes,yes,,"Access rights for users, groups and roles according to SQL-standard"
Amazon SimpleDB,"Hosted simple database service by Amazon, with the data stored in the Amazon Cloud.",Key-value store,,"Score,2.68,Rank,#131,Overall,#25,Key-value stores",aws.amazon.com/simpledb,docs.aws.amazon.com/simpledb,Amazon,2007.0,,commercial,,yes,,,hosted,schema-free,no,,yes,no,RESTful HTTP API,".Net,C,C++,Erlang,Java,PHP,Python,Ruby,Scala",no,no,none,yes,no,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,,Access rights for users and roles can be defined via the AWS Identity and Access Management (IAM)
GraphDB,"Enterprise-ready RDF and graph database with efficient reasoning, cluster and external index synchronization support. It supports also SQL JDBC access to Knowledge Graph and GraphQL over SPARQL.","Graph DBMS,RDF store",,"Score,2.55,Rank,#132,Overall,#10,Graph DBMS,#5,RDF stores",www.ontotext.com,graphdb.ontotext.com/documentation,Ontotext,2000.0,"10.2, February 2023",commercial,Some plugins of GraphDB Workbench are open sourced,no,,Java,"All OS with a Java VM,Linux,OS X,Windows",schema-free and OWL/RDFS-schema support; RDF shapes,yes,no,"yes, supports real-time synchronization and indexing in SOLR/Elastic search/Lucene and GeoSPARQL geometry data indexes",stored SPARQL accessed as SQL using Apache Calcite through JDBC/ODBC,"GeoSPARQL,GraphQL,GraphQL Federation,Java API,JDBC,RDF4J API,RDFS,RIO,Sail API,Sesame REST HTTP Protocol,SPARQL 1.1",".Net,C#,Clojure,Java,JavaScript (Node.js),PHP,Python,Ruby,Scala",well-defined plugin interfaces; JavaScript server-side extensibility,no,none,Multi-source replication,no,"Immediate Consistency, Eventual consistency (configurable in cluster mode per master or individual client request)",yes,ACID,yes,yes,,"Default Basic authentication through RDF4J client, or via Java when run with cURL, default token-based in the Workbench or via Rest API, optional access through OpenID or Kerberos single sign-on."
SpatiaLite,"Spatial extension of,SQLite",Spatial DBMS,Relational DBMS,"Score,2.54,Rank,#133,Overall,#3,Spatial DBMS",www.gaia-gis.it/fossil/libspatialite/index,www.gaia-gis.it/gaia-sins/spatialite_topics.html,Alessandro Furieri,2008.0,"5.0.0, August 2020",Open Source,"MPL 1.1, GPL v2.0 or LGPL v2.1",no,,C++,server-less,yes,yes,no,yes,yes,,,no,yes,none,none,no,,yes,ACID,yes,yes,yes,no
Coveo,"AI-powered hosted search, recommendation and personalization platform providing tools for both low-code and full-code development",Search engine,,"Score,2.54,Rank,#134,Overall,#11,Search engines",www.coveo.com,docs.coveo.com,Coveo,2012.0,,commercial,,yes,,,hosted,"hybrid - fields need to be configured prior to indexing, but relationships can be exploited at query time without pre-configuration",yes,no,yes,no,RESTful HTTP API,"C#,Java,JavaScript,Python",no,yes,yes,yes,no,Immediate Consistency,yes,yes,yes,yes,,"granular access controls, API key management, content filters"
QuestDB,"A high performance open source SQL database for,time series data",Time Series DBMS,Relational DBMS,"Score,2.49,Rank,#135,Overall,#10,Time Series DBMS",questdb.io,questdb.io/docs/introduction,QuestDB Limited,2014.0,,Open Source,Apache 2.0,no,,Java,"Linux,macOS,Windows",yes,yes,no,no,SQL-like query language,"HTTP REST,InfluxDB Line Protocol (TCP/UDP),JDBC","C,C++,Go,Java,JavaScript (Node.js),Python,Rust",no,no,horizontal partitioning (by timestamps),Configurable consistency for N replicas,no,Immediate Consistency,no,ACID for single-table writes,yes,yes,yes,
jBASE,A robust multi-value DBMS comprising development tools and middleware,Multivalue DBMS,,"Score,2.48,Rank,#136,Overall,#3,Multivalue DBMS",www.jbase.com,docs.zumasys.com/jbase,Zumasys,1991.0,5.7,commercial,,no,,,"AIX,Linux,Windows",schema-free,optional,yes,,Embedded SQL for jBASE in BASIC,"JDBC,ODBC,Proprietary protocol,RESTful HTTP API,SOAP-based API",".Net,Basic,Jabbascript,Java",yes,yes,Sharding,yes,no,,no,ACID,yes,yes,yes,Access rights can be defined down to the item level
Datomic,"Datomic builds on immutable values, supports point-in-time queries and uses 3rd party systems for durability",Relational DBMS,,"Score,2.44,Rank,#137,Overall,#66,Relational DBMS",www.datomic.com,docs.datomic.com,Cognitect,2012.0,"1.0.6362, January 2022",commercial,limited edition free,no,,"Java, Clojure",All OS with a Java VM,yes,yes,no,yes,no,RESTful HTTP API,"Clojure,Java",yes,By using transaction functions,none,none,no,Immediate Consistency,no,ACID,yes,yes,yes,no
